symbol,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,recency_days,source
ELV,388.9524,391.0,474.0,331.0,21.0,1.86364,1970-01-01,20591.0,yfinance.info/recommendations
EMBJ,81.78571,81.0,97.0,65.0,14.0,1.42857,1970-01-01,20591.0,yfinance.info/recommendations
EME,983.5,946.5,1123.0,885.0,6.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
EMN,84.33333,83.0,100.0,74.0,15.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
EMPD,6.0,6.0,6.0,6.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
EMR,163.79852,164.0,205.0,104.0,27.0,1.96429,1970-01-01,20591.0,yfinance.info/recommendations
ENGN,3.57143,4.0,6.0,2.0,7.0,2.54545,1970-01-01,20591.0,yfinance.info/recommendations
ENOV,43.0,40.0,55.0,33.0,11.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
ENPH,40.37778,37.0,62.0,27.0,27.0,2.6129,1970-01-01,20591.0,yfinance.info/recommendations
ENS,199.886,208.0,220.0,176.43,5.0,,1970-01-01,20591.0,yfinance.info/recommendations
ENTG,160.1,162.5,205.0,115.0,10.0,2.18182,1970-01-01,20591.0,yfinance.info/recommendations
ENVA,202.0,200.0,210.0,190.0,7.0,,1970-01-01,20591.0,yfinance.info/recommendations
EOG,157.5,155.0,196.0,136.0,28.0,2.19355,1970-01-01,20591.0,yfinance.info/recommendations
EPAC,50.5,50.5,51.0,50.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
EPAM,147.88235,142.0,235.0,110.0,17.0,1.89474,1970-01-01,20591.0,yfinance.info/recommendations
EPC,24.5,23.5,32.0,21.0,6.0,2.28571,1970-01-01,20591.0,yfinance.info/recommendations
EPD,41.0,41.0,45.0,37.0,20.0,2.09524,1970-01-01,20591.0,yfinance.info/recommendations
EPRT,37.075,37.0,40.0,33.0,20.0,1.3,1970-01-01,20591.0,yfinance.info/recommendations
EQBK,51.6,52.0,58.0,47.0,5.0,,1970-01-01,20591.0,yfinance.info/recommendations
EQH,57.92308,58.0,63.0,51.0,13.0,1.23077,1970-01-01,20591.0,yfinance.info/recommendations
EQIX,1197.1072,1212.5,1350.0,950.0,28.0,1.58065,1970-01-01,20591.0,yfinance.info/recommendations
EQT,70.0,70.0,83.0,57.0,24.0,1.625,1970-01-01,20591.0,yfinance.info/recommendations
ERAS,20.3,20.5,30.0,9.0,10.0,1.7,1970-01-01,20591.0,yfinance.info/recommendations
ERIE,,,,,,,1970-01-01,20591.0,yfinance.info/recommendations
ES,72.08333,73.5,85.0,54.0,12.0,2.5625,1970-01-01,20591.0,yfinance.info/recommendations
ESE,373.33334,375.0,400.0,345.0,3.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
ESEA,88.33333,90.0,90.0,85.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
ESLA,12.0,12.0,12.0,12.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
ESOA,21.0,21.0,21.0,21.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
ESQ,125.0,125.0,130.0,120.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
ESRT,6.61,7.0,7.0,5.75,5.0,2.66667,1970-01-01,20591.0,yfinance.info/recommendations
ESS,281.63043,281.5,310.0,239.0,23.0,2.73077,1970-01-01,20591.0,yfinance.info/recommendations
ETD,24.0,24.0,24.0,24.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
ETN,450.9568,469.5,515.0,321.0,28.0,1.73333,1970-01-01,20591.0,yfinance.info/recommendations
ETON,42.66667,40.0,57.0,31.0,3.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
ETR,122.92857,126.0,135.0,91.0,21.0,1.83333,1970-01-01,20591.0,yfinance.info/recommendations
ETS,,,,,,,,,yfinance.info/recommendations
ETSY,71.72,74.0,85.0,58.0,25.0,2.7,1970-01-01,20591.0,yfinance.info/recommendations
EVER,25.83333,25.0,30.0,23.0,6.0,1.875,1970-01-01,20591.0,yfinance.info/recommendations
EVGO,4.25,3.5,7.0,3.0,8.0,1.7,1970-01-01,20591.0,yfinance.info/recommendations
EVH,5.75,6.0,8.0,3.0,14.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
EVLV,10.125,10.0,10.5,10.0,4.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
EVMN,52.25,52.0,55.0,50.0,8.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
EVRG,90.625,90.0,99.0,80.0,12.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
EW,97.14815,100.0,110.0,84.0,27.0,1.7,1970-01-01,20591.0,yfinance.info/recommendations
EWTX,43.66667,45.5,52.0,20.0,12.0,1.58333,1970-01-01,20591.0,yfinance.info/recommendations
EXC,49.55556,49.0,58.0,41.0,18.0,2.81818,1970-01-01,20591.0,yfinance.info/recommendations
EXE,132.12,133.0,165.0,100.0,25.0,1.53846,1970-01-01,20591.0,yfinance.info/recommendations
EXOZ,,,,,,,,,yfinance.info/recommendations
EXP,222.66667,224.0,246.0,193.0,9.0,2.9,1970-01-01,20591.0,yfinance.info/recommendations
EXPD,146.38461,148.0,181.0,95.0,13.0,3.33333,1970-01-01,20591.0,yfinance.info/recommendations
EXPE,285.12122,285.0,409.0,225.0,33.0,2.2,1970-01-01,20591.0,yfinance.info/recommendations
EXPI,9.5,9.5,11.0,8.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
EXPO,81.66667,80.0,90.0,75.0,3.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
EXR,152.4,150.0,178.0,140.0,20.0,2.38095,1970-01-01,20591.0,yfinance.info/recommendations
EZPW,39.6,40.0,44.0,35.0,5.0,1.83333,1970-01-01,20591.0,yfinance.info/recommendations
F,13.7,13.0,18.0,10.0,20.0,2.71429,1970-01-01,20591.0,yfinance.info/recommendations
FA,18.14286,18.0,20.0,17.0,7.0,2.4,1970-01-01,20591.0,yfinance.info/recommendations
FANG,230.03448,227.0,277.0,195.0,29.0,1.53333,1970-01-01,20591.0,yfinance.info/recommendations
FAST,46.65833,45.5,55.0,39.9,12.0,2.82353,1970-01-01,20591.0,yfinance.info/recommendations
FBK,64.42857,65.0,67.0,62.0,7.0,,1970-01-01,20591.0,yfinance.info/recommendations
FBLA,,,,,,,,,yfinance.info/recommendations
FBNC,66.5,67.0,68.0,64.0,4.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
FBP,26.0,26.0,27.0,25.0,6.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
FBRT,13.0,12.5,16.0,11.0,4.0,1.6,1970-01-01,20591.0,yfinance.info/recommendations
FBRX,63.75,63.0,75.0,54.0,4.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
FBYD,,,,,,,,,yfinance.info/recommendations
FC,28.33333,25.0,38.0,22.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
FCAP,,,,,,,,,yfinance.info/recommendations
FCF,20.83333,21.0,21.0,20.0,6.0,2.16667,1970-01-01,20591.0,yfinance.info/recommendations
FCNCA,2212.9167,2152.0,2475.0,2050.0,12.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
FCUV,,,,,,,,,yfinance.info/recommendations
FDS,252.4375,245.5,380.0,200.0,16.0,3.16667,1970-01-01,20591.0,yfinance.info/recommendations
FDX,400.96155,425.0,479.0,230.0,26.0,1.92593,1970-01-01,20591.0,yfinance.info/recommendations
FE,52.46154,53.0,56.0,48.0,13.0,2.17647,1970-01-01,20591.0,yfinance.info/recommendations
FEMY,8.75,10.0,12.0,3.0,4.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
FENC,15.16667,15.5,18.0,13.0,6.0,1.16667,1970-01-01,20591.0,yfinance.info/recommendations
FERG,284.9091,285.0,325.0,247.0,22.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
FFAI,5.0,5.0,5.0,5.0,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
FFIC,16.8,16.8,16.8,16.8,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
FFIN,33.75,34.0,34.0,33.0,4.0,,1970-01-01,20591.0,yfinance.info/recommendations
FFIV,337.4,348.0,375.0,250.0,10.0,,1970-01-01,20591.0,yfinance.info/recommendations
FG,27.0,27.0,27.0,27.0,1.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
FGBI,9.0,9.0,9.0,9.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
FHI,55.42857,54.0,58.0,53.0,7.0,2.875,1970-01-01,20591.0,yfinance.info/recommendations
FHTX,11.44444,12.0,14.0,9.0,9.0,1.1,1970-01-01,20591.0,yfinance.info/recommendations
FIBK,37.25,36.5,41.0,33.0,8.0,3.125,1970-01-01,20591.0,yfinance.info/recommendations
FICO,1560.0205,1549.5,2400.0,707.0,20.0,1.85714,1970-01-01,20591.0,yfinance.info/recommendations
FIG,36.875,34.0,60.0,25.0,8.0,2.58333,1970-01-01,20591.0,yfinance.info/recommendations
FIP,11.66667,12.0,13.0,10.0,3.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
FIS,59.0,57.0,85.0,37.0,21.0,1.96154,1970-01-01,20591.0,yfinance.info/recommendations
FITB,57.395,57.0,65.0,53.0,20.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
FIVE,261.77274,260.0,305.0,223.0,22.0,1.8,1970-01-01,20591.0,yfinance.info/recommendations
FIVN,27.80952,25.0,47.0,20.0,21.0,1.77273,1970-01-01,20591.0,yfinance.info/recommendations
FIX,1991.2,2000.0,2050.0,1910.0,5.0,1.28571,1970-01-01,20591.0,yfinance.info/recommendations
FIZZ,35.0,35.0,35.0,35.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
FKWL,6.0,6.0,6.0,6.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
FLG,15.6875,16.0,17.0,13.0,16.0,2.11765,1970-01-01,20591.0,yfinance.info/recommendations
FLNT,4.25,4.25,5.0,3.5,2.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
FLOC,31.5,32.0,34.0,28.0,8.0,1.375,1970-01-01,20591.0,yfinance.info/recommendations
FLR,50.6875,50.5,60.0,40.0,8.0,2.11111,1970-01-01,20591.0,yfinance.info/recommendations
FLWS,5.5,5.5,6.0,5.0,2.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
FLYW,18.5,19.0,22.0,14.0,14.0,1.93333,1970-01-01,20591.0,yfinance.info/recommendations
FMAO,28.66667,28.5,29.0,28.5,3.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
FMC,17.25,17.0,26.0,13.0,16.0,2.70588,1970-01-01,20591.0,yfinance.info/recommendations
FNB,20.625,21.0,21.0,20.0,8.0,1.28571,1970-01-01,20591.0,yfinance.info/recommendations
FNKO,6.5,6.5,7.0,6.0,2.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
FNV,301.99557,305.0,344.96,273.0,9.0,1.8,1970-01-01,20591.0,yfinance.info/recommendations
FNWB,13.25,13.25,13.5,13.0,2.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
FNWD,38.5,38.5,41.0,36.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
FOLD,14.5,14.5,14.5,14.5,5.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
FONR,,,,,,,,,yfinance.info/recommendations
FOR,31.33333,33.0,35.0,26.0,3.0,2.25,1970-01-01,20591.0,yfinance.info/recommendations
FORM,144.66667,155.0,175.0,64.0,9.0,2.4,1970-01-01,20591.0,yfinance.info/recommendations
FOSL,7.0,7.0,7.0,7.0,2.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
FOUR,60.80952,55.0,120.0,40.0,21.0,2.16667,1970-01-01,20591.0,yfinance.info/recommendations
FOX,,,,,,,,,yfinance.info/recommendations
FOXA,73.88235,73.0,97.0,54.0,17.0,2.21053,1970-01-01,20591.0,yfinance.info/recommendations
FPI,12.0,12.0,12.5,11.5,2.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
FRD,,,,,,,,,yfinance.info/recommendations
FRHC,,,,,,,,,yfinance.info/recommendations
FRMI,20.75,23.5,35.0,6.0,8.0,1.625,1970-01-01,20591.0,yfinance.info/recommendations
FRPT,82.375,80.0,111.0,62.0,16.0,1.52941,1970-01-01,20591.0,yfinance.info/recommendations
FRT,119.30263,120.0,133.0,103.0,19.0,2.10526,1970-01-01,20591.0,yfinance.info/recommendations
FSBW,45.5,45.5,47.0,44.0,2.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
FSLR,243.22073,243.0,310.0,150.0,27.0,2.08824,1970-01-01,20591.0,yfinance.info/recommendations
FSS,142.14285,140.0,155.0,132.0,7.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
FTAI,350.6,343.0,408.0,319.0,10.0,1.4,1970-01-01,20591.0,yfinance.info/recommendations
FTCI,10.25,8.0,20.0,5.0,4.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
FTEK,4.0,4.0,4.0,4.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
FTFT,,,,,,,,,yfinance.info/recommendations
FTLF,17.5,17.5,18.0,17.0,2.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
FTNT,107.16667,110.0,130.0,70.0,36.0,2.69767,1970-01-01,20591.0,yfinance.info/recommendations
FTV,63.46667,64.0,73.0,51.0,15.0,2.76471,1970-01-01,20591.0,yfinance.info/recommendations
FUBO,17.375,17.0,23.0,15.0,8.0,1.7,1970-01-01,20591.0,yfinance.info/recommendations
FUL,70.42857,70.0,84.0,58.0,7.0,,1970-01-01,20591.0,yfinance.info/recommendations
FULC,18.9,20.5,25.0,8.0,10.0,1.7,1970-01-01,20591.0,yfinance.info/recommendations
FUN,26.41667,26.5,33.0,21.0,12.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
FUNC,44.0,44.0,44.0,44.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
FUSB,,,,,,,,,yfinance.info/recommendations
FWONK,114.75,115.0,135.0,97.0,16.0,1.4375,1970-01-01,20591.0,yfinance.info/recommendations
G,42.72727,40.0,58.0,35.0,11.0,2.25,1970-01-01,20591.0,yfinance.info/recommendations
GABC,49.4,49.0,52.0,47.0,5.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
GANX,7.2,8.0,8.0,5.0,5.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
GAP,30.56471,31.0,41.0,22.6,17.0,1.78947,1970-01-01,20591.0,yfinance.info/recommendations
GASS,14.0,14.0,14.0,14.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
GBFH,41.0,41.0,50.0,32.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
GBX,44.66667,43.0,52.0,39.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
GCBC,,,,,,,,,yfinance.info/recommendations
GCMG,14.125,13.25,18.0,12.0,4.0,1.6,1970-01-01,20591.0,yfinance.info/recommendations
GCTK,,,,,,,,,yfinance.info/recommendations
GD,392.3119,390.0,444.0,313.0,21.0,2.16667,1970-01-01,20591.0,yfinance.info/recommendations
GDC,,,,,,,,,yfinance.info/recommendations
GDDY,114.53333,100.0,190.0,83.0,15.0,2.11765,1970-01-01,20591.0,yfinance.info/recommendations
GDOT,16.125,16.125,18.0,14.25,2.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
GDRX,3.18077,3.0,4.0,2.25,13.0,2.53333,1970-01-01,20591.0,yfinance.info/recommendations
GE,349.1,352.5,405.0,270.0,20.0,1.47619,1970-01-01,20591.0,yfinance.info/recommendations
GEF,76.2,75.0,90.0,68.0,5.0,,1970-01-01,20591.0,yfinance.info/recommendations
GEF-B,,,,,,,,,yfinance.info/recommendations
GEHC,79.94737,80.0,98.0,65.0,19.0,1.94737,1970-01-01,20591.0,yfinance.info/recommendations
GEN,30.00778,27.0,46.0,22.0,9.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
GETY,3.925,3.925,7.0,0.85,2.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
GEV,1217.1665,1250.0,1424.0,836.0,32.0,1.54286,1970-01-01,20591.0,yfinance.info/recommendations
GEVO,5.3875,2.875,14.0,1.8,4.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
GFF,118.28571,115.0,135.0,114.0,7.0,1.14286,1970-01-01,20591.0,yfinance.info/recommendations
GGB,5.0476346,5.092789,5.488359,4.2913284,6.0,,1970-01-01,20591.0,yfinance.info/recommendations
GIFT,4.0,4.0,4.0,4.0,1.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
GIII,32.66667,34.0,35.0,29.0,3.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
GIL,83.22222,80.0,110.0,72.0,9.0,1.64286,1970-01-01,20591.0,yfinance.info/recommendations
GILD,157.9643,160.5,180.0,122.0,28.0,1.67742,1970-01-01,20591.0,yfinance.info/recommendations
GIPR,,,,,,,1970-01-01,20591.0,yfinance.info/recommendations
GIS,40.10526,40.0,57.0,32.0,19.0,3.04762,1970-01-01,20591.0,yfinance.info/recommendations
GL,174.72726,176.0,208.0,147.0,11.0,1.90909,1970-01-01,20591.0,yfinance.info/recommendations
GLBZ,,,,,,,,,yfinance.info/recommendations
GLDD,17.0,17.0,17.0,17.0,4.0,3.25,1970-01-01,20591.0,yfinance.info/recommendations
GLPI,54.65909,54.5,61.0,48.0,22.0,1.95833,1970-01-01,20591.0,yfinance.info/recommendations
GLW,197.66667,210.0,230.0,149.0,15.0,1.8125,1970-01-01,20591.0,yfinance.info/recommendations
GM,93.92308,96.5,126.0,59.0,26.0,1.88889,1970-01-01,20591.0,yfinance.info/recommendations
GMED,111.5,115.0,123.0,92.0,12.0,1.85714,1970-01-01,20591.0,yfinance.info/recommendations
GNE,16.0,16.0,16.0,16.0,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
GNRC,272.4,275.0,325.0,212.0,15.0,1.95,1970-01-01,20591.0,yfinance.info/recommendations
GNW,11.0,11.0,11.0,11.0,1.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
GO,8.46154,9.0,10.5,6.0,13.0,3.15385,1970-01-01,20591.0,yfinance.info/recommendations
GOCO,5.125,4.5,10.0,1.5,4.0,2.2,1970-01-01,20591.0,yfinance.info/recommendations
GOGO,10.0,10.0,12.0,8.0,2.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
GOLD,64.75,58.5,90.0,52.0,4.0,1.25,1970-01-01,20591.0,yfinance.info/recommendations
GOLF,95.6,96.0,100.0,87.0,5.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
GOOGL,427.88712,430.0,515.0,334.22,52.0,1.39683,1970-01-01,20591.0,yfinance.info/recommendations
GOVX,77.5,10.0,212.5,10.0,3.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
GPC,132.42857,128.0,145.0,124.0,7.0,,1970-01-01,20591.0,yfinance.info/recommendations
GPI,443.27274,461.0,500.0,390.0,11.0,1.54545,1970-01-01,20591.0,yfinance.info/recommendations
GPMT,1.5,1.5,1.5,1.5,1.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
GPN,94.2963,82.0,194.0,60.0,27.0,2.36364,1970-01-01,20591.0,yfinance.info/recommendations
GRDN,43.16667,43.0,45.0,42.0,6.0,1.16667,1970-01-01,20591.0,yfinance.info/recommendations
GRMN,261.7143,249.0,320.0,220.0,7.0,2.625,1970-01-01,20591.0,yfinance.info/recommendations
GRND,18.2,18.0,22.0,15.0,5.0,1.8,1970-01-01,20591.0,yfinance.info/recommendations
GRNT,7.1,6.0,11.0,5.5,5.0,2.6,1970-01-01,20591.0,yfinance.info/recommendations
GROV,2.0,2.0,2.0,2.0,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
GROW,,,,,,,,,yfinance.info/recommendations
GRWG,2.0,2.0,2.5,1.5,2.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
GS,947.6,961.0,1050.0,730.0,20.0,2.6,1970-01-01,20591.0,yfinance.info/recommendations
GSBC,67.5,67.5,70.0,65.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
GSIT,,,,,,,,,yfinance.info/recommendations
GUTS,5.24,6.2,8.0,2.0,5.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
GVA,166.5,170.0,185.0,141.0,4.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
GWRE,233.07692,246.0,300.0,137.0,13.0,1.53333,1970-01-01,20591.0,yfinance.info/recommendations
GWW,1261.5,1321.5,1365.0,930.0,14.0,2.77778,1970-01-01,20591.0,yfinance.info/recommendations
GXAI,2.88,2.88,2.88,2.88,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
GYRE,18.66667,18.0,20.0,18.0,3.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
H,187.3913,186.0,219.0,160.0,23.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
HAE,80.2,78.0,104.0,62.0,10.0,2.09091,1970-01-01,20591.0,yfinance.info/recommendations
HAL,42.84,43.0,55.0,31.0,25.0,1.85185,1970-01-01,20591.0,yfinance.info/recommendations
HAS,113.8,115.0,125.0,95.0,15.0,1.5625,1970-01-01,20591.0,yfinance.info/recommendations
HASI,48.73333,50.0,54.0,41.0,15.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
HAYW,17.21429,17.0,19.5,15.0,7.0,2.3,1970-01-01,20591.0,yfinance.info/recommendations
HBAN,19.73333,20.0,22.5,18.0,18.0,1.57895,1970-01-01,20591.0,yfinance.info/recommendations
HBB,,,,,,,,,yfinance.info/recommendations
HBNC,21.2,21.0,22.0,21.0,5.0,,1970-01-01,20591.0,yfinance.info/recommendations
HCA,513.0952,520.0,635.0,396.0,21.0,1.96,1970-01-01,20591.0,yfinance.info/recommendations
HCC,104.83333,101.0,120.0,90.0,6.0,1.85714,1970-01-01,20591.0,yfinance.info/recommendations
HCKT,17.66667,17.0,20.0,16.0,3.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
HCSG,26.2,26.0,30.0,24.0,5.0,2.2,1970-01-01,20591.0,yfinance.info/recommendations
HCWB,2.0,2.0,2.0,2.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
HD,400.0303,409.0,454.0,330.0,33.0,1.88889,1970-01-01,20591.0,yfinance.info/recommendations
HDSN,8.5,8.5,9.0,8.0,4.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
HE,13.75,13.75,14.0,13.5,3.0,3.66667,1970-01-01,20591.0,yfinance.info/recommendations
HELE,29.33333,25.0,40.0,23.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
HHS,,,,,,,,,yfinance.info/recommendations
HIG,149.45,149.0,165.0,135.0,20.0,2.26087,1970-01-01,20591.0,yfinance.info/recommendations
HII,391.54544,400.0,441.0,298.0,11.0,2.25,1970-01-01,20591.0,yfinance.info/recommendations
HIT,4.18333,4.0,4.55,4.0,3.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
HIW,25.55556,24.0,31.0,23.0,9.0,2.6,1970-01-01,20591.0,yfinance.info/recommendations
HLI,172.25,169.0,200.0,155.0,8.0,2.6,1970-01-01,20591.0,yfinance.info/recommendations
HLIO,84.66667,85.0,90.0,80.0,6.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
HLT,347.33334,354.0,390.0,260.0,24.0,2.16,1970-01-01,20591.0,yfinance.info/recommendations
HLX,12.5,13.5,14.0,9.0,4.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
HMC,28.27616,29.82849,32.0,23.0,3.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
HNGE,70.73333,70.0,95.0,55.0,15.0,1.5625,1970-01-01,20591.0,yfinance.info/recommendations
HNI,69.0,69.0,73.0,65.0,4.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
HNRG,29.0,28.5,34.0,25.0,4.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
HOFT,15.0,15.0,15.0,15.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
HOLX,76.66667,76.0,78.0,76.0,9.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
HOMB,31.28571,31.0,33.0,29.0,7.0,,1970-01-01,20591.0,yfinance.info/recommendations
HON,247.6188,244.47,292.0,198.0,25.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
HOOD,98.43792,97.5,155.0,52.0,24.0,1.92593,1970-01-01,20591.0,yfinance.info/recommendations
HOUR,,,,,,,,,yfinance.info/recommendations
HPE,28.76105,27.0,40.0,21.0,19.0,2.21739,1970-01-01,20591.0,yfinance.info/recommendations
HPK,7.875,7.875,10.0,5.75,2.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
HPP,13.13636,13.0,26.0,5.0,11.0,2.53846,1970-01-01,20591.0,yfinance.info/recommendations
HPQ,19.61875,20.0,26.4,16.0,16.0,3.05882,1970-01-01,20591.0,yfinance.info/recommendations
HRL,26.25,26.5,30.0,23.0,8.0,2.6,1970-01-01,20591.0,yfinance.info/recommendations
HRMY,44.36364,43.0,85.0,28.0,11.0,2.18182,1970-01-01,20591.0,yfinance.info/recommendations
HRTG,31.5,31.5,36.0,27.0,2.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
HSBC,108.94467,101.25,131.584,94.0,3.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
HSCS,10.0,10.0,12.0,8.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
HSIC,87.21429,88.0,100.0,64.0,14.0,2.375,1970-01-01,20591.0,yfinance.info/recommendations
HST,22.875,23.0,27.0,20.0,20.0,1.90476,1970-01-01,20591.0,yfinance.info/recommendations
HSTM,32.0,32.0,40.0,24.0,2.0,2.2,1970-01-01,20591.0,yfinance.info/recommendations
HSY,217.3913,215.0,255.0,166.0,23.0,2.6,1970-01-01,20591.0,yfinance.info/recommendations
HTB,50.0625,50.5,52.25,47.0,4.0,,1970-01-01,20591.0,yfinance.info/recommendations
HTBK,14.5,14.5,15.0,14.0,2.0,2.75,1970-01-01,20591.0,yfinance.info/recommendations
HTLD,12.2,12.0,15.0,10.0,5.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
HTO,63.71429,64.0,67.0,60.0,7.0,1.71429,1970-01-01,20591.0,yfinance.info/recommendations
HUBB,547.1539,550.0,600.0,479.0,13.0,2.13333,1970-01-01,20591.0,yfinance.info/recommendations
HUBS,280.13303,264.39,450.0,180.0,33.0,1.77143,1970-01-01,20591.0,yfinance.info/recommendations
HUM,249.66667,254.5,333.0,180.0,24.0,2.65385,1970-01-01,20591.0,yfinance.info/recommendations
HUN,14.23077,15.0,18.0,10.0,13.0,3.21429,1970-01-01,20591.0,yfinance.info/recommendations
HURA,8.4,8.0,10.0,7.0,5.0,,1970-01-01,20591.0,yfinance.info/recommendations
HURN,205.5,211.0,240.0,160.0,4.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
HUT,115.75,127.0,156.0,70.0,16.0,1.3125,1970-01-01,20591.0,yfinance.info/recommendations
HVT,29.5,29.5,33.0,26.0,2.0,0.0,1970-01-01,20591.0,yfinance.info/recommendations
HWM,300.31238,300.0,340.0,256.56,21.0,1.43478,1970-01-01,20591.0,yfinance.info/recommendations
HYFM,,,,,,,,,yfinance.info/recommendations
HYPR,2.25,2.25,2.5,2.0,2.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
HZO,35.28571,35.0,39.0,33.0,7.0,1.44444,1970-01-01,20591.0,yfinance.info/recommendations
IART,16.71429,14.0,27.0,11.0,7.0,3.1,1970-01-01,20591.0,yfinance.info/recommendations
